timestamp_hour,prev_pip,previous 9 number,prev 8 pip change,prev9 prices,pips_output
14,1,"[6, 8, 6, 1, 6, 8, 5, 7, 5]","[0, 0, -1, 1, 0, 1, 0, 0]","[1.1839, 1.18395, 1.1839, 1.18385, 1.1839, 1.18395, 1.184, 1.18405, 1.184]",-1
14,-1,"[3, 7, 3, 7, 5, 8, 5, 7, 5]","[-1, 1, -1, 0, -1, 1, 0, 0]","[1.1841, 1.18405, 1.1841, 1.18405, 1.184, 1.18395, 1.184, 1.18405, 1.184]",-1
14,-5,"[7, 5, 3, 3, 3, 7, 5, 7, 5]","[0, 1, 0, 0, -1, 0, 0, 0]","[1.18405, 1.184, 1.1841, 1.18415, 1.1841, 1.18405, 1.184, 1.18405, 1.184]",0
14,1,"[7, 7, 7, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 1, -1, 1, 0, 0]","[1.1825, 1.18255, 1.1825, 1.18255, 1.1826, 1.18255, 1.1826, 1.18265, 1.1826]",-1
15,-1,"[7, 2, 7, 7, 5, 7, 5, 7, 5]","[-1, 1, 0, 1, -1, 1, -1, 1]","[1.1814, 1.18135, 1.1814, 1.18145, 1.1815, 1.18145, 1.1815, 1.18145, 1.1815]",0
15,1,"[7, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 1, -1, 1, -1, 1, -1, 1]","[1.1814, 1.18145, 1.1815, 1.18145, 1.1815, 1.18145, 1.1815, 1.18145, 1.1815]",0
16,-1,"[3, 7, 3, 3, 3, 7, 5, 7, 5]","[-1, 1, 0, 0, -1, 0, 0, 0]","[1.1841, 1.18405, 1.1841, 1.18415, 1.1841, 1.18405, 1.184, 1.18405, 1.184]",0
5,4,"[7, 9, 7, 9, 5, 9, 5, 7, 5]","[0, 0, 0, 1, -1, 1, 0, 0]","[1.185, 1.18505, 1.185, 1.18505, 1.1851, 1.18505, 1.1851, 1.18515, 1.1851]",0
5,-1,"[5, 9, 5, 9, 5, 9, 5, 7, 5]","[-1, 1, -1, 1, -1, 1, 0, 0]","[1.1851, 1.18505, 1.1851, 1.18505, 1.1851, 1.18505, 1.1851, 1.18515, 1.1851]",3
6,-1,"[3, 7, 3, 7, 5, 7, 5, 7, 5]","[-1, 1, -1, 0, 0, 0, 0, 0]","[1.1852, 1.18515, 1.1852, 1.18515, 1.1851, 1.18515, 1.1851, 1.18515, 1.1851]",1
6,-1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0]","[1.1851, 1.18515, 1.1851, 1.18515, 1.1851, 1.18515, 1.1851, 1.18515, 1.1851]",2
6,-1,"[5, 8, 5, 8, 5, 8, 5, 7, 5]","[-1, 1, -1, 1, -1, 1, 0, 0]","[1.184, 1.18395, 1.184, 1.18395, 1.184, 1.18395, 1.184, 1.18405, 1.184]",1
6,-2,"[8, 3, 8, 3, 3, 7, 5, 7, 5]","[-1, 1, -1, 0, -1, 0, -1, 1]","[1.1828, 1.18275, 1.1828, 1.18275, 1.1827, 1.18265, 1.1826, 1.18255, 1.1826]",0
6,-1,"[7, 7, 7, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 1, -1, 1, -1, 1]","[1.1825, 1.18255, 1.1825, 1.18255, 1.1826, 1.18255, 1.1826, 1.18255, 1.1826]",1
6,1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, -1, 1, -1, 1, 0, 0]","[1.1826, 1.18255, 1.1826, 1.18255, 1.1826, 1.18255, 1.1826, 1.18265, 1.1826]",-1
6,-2,"[3, 3, 3, 7, 5, 7, 5, 7, 5]","[0, 0, -1, 0, -1, 1, -1, 1]","[1.1827, 1.18275, 1.1827, 1.18265, 1.1826, 1.18255, 1.1826, 1.18255, 1.1826]",1
6,-2,"[8, 3, 3, 7, 5, 7, 5, 7, 5]","[-1, 0, -1, 0, -1, 1, 0, 0]","[1.1828, 1.18275, 1.1827, 1.18265, 1.1826, 1.18255, 1.1826, 1.18265, 1.1826]",1
6,1,"[3, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 0, -1, 1, 0, 0, -1, 1]","[1.1827, 1.18265, 1.1826, 1.18255, 1.1826, 1.18265, 1.1826, 1.18255, 1.1826]",0
7,-1,"[8, 3, 3, 3, 3, 7, 5, 7, 5]","[-1, 0, 0, 0, -1, 0, 0, 0]","[1.1828, 1.18275, 1.1827, 1.18275, 1.1827, 1.18265, 1.1826, 1.18265, 1.1826]",0
7,1,"[6, 8, 5, 7, 5, 7, 5, 7, 5]","[0, 1, 0, 0, 0, 0, 0, 0]","[1.1839, 1.18395, 1.184, 1.18405, 1.184, 1.18405, 1.184, 1.18405, 1.184]",2
7,-1,"[5, 7, 3, 7, 5, 7, 5, 7, 5]","[0, 1, -1, 0, 0, 0, 0, 0]","[1.1851, 1.18515, 1.1852, 1.18515, 1.1851, 1.18515, 1.1851, 1.18515, 1.1851]",3
10,-1,"[5, 3, 5, 3, 8, 5, 5, 7, 5]","[0, 0, 0, 84, -85, 0, -1, 1]","[1.18165, 1.1816, 1.18165, 1.1816, 1.19, 1.18155, 1.1815, 1.18145, 1.1815]",0
12,-1,"[8, 3, 3, 3, 3, 7, 5, 7, 5]","[-1, 0, 0, 0, -1, 0, -1, 1]","[1.1828, 1.18275, 1.1827, 1.18275, 1.1827, 1.18265, 1.1826, 1.18255, 1.1826]",0
12,1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 0, -1, 1, -1, 1]","[1.1826, 1.18265, 1.1826, 1.18265, 1.1826, 1.18255, 1.1826, 1.18255, 1.1826]",-2
12,-1,"[3, 7, 5, 7, 3, 7, 5, 7, 5]","[-1, 0, 0, 1, -1, 0, 0, 0]","[1.1827, 1.18265, 1.1826, 1.18265, 1.1827, 1.18265, 1.1826, 1.18265, 1.1826]",0
12,-1,"[5, 7, 3, 7, 5, 7, 5, 7, 5]","[0, 1, -1, 0, 0, 0, -1, 1]","[1.1826, 1.18265, 1.1827, 1.18265, 1.1826, 1.18265, 1.1826, 1.18255, 1.1826]",0
12,-1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, -1, 1, 0, 0, 0, 0]","[1.1826, 1.18255, 1.1826, 1.18255, 1.1826, 1.18265, 1.1826, 1.18265, 1.1826]",-3
12,-1,"[5, 5, 5, 5, 3, 5, 5, 7, 5]","[0, 0, 0, 1, -1, 0, -1, 1]","[1.1815, 1.18155, 1.1815, 1.18155, 1.1816, 1.18155, 1.1815, 1.18145, 1.1815]",1
12,2,"[9, 2, 9, 2, 7, 7, 5, 7, 5]","[1, -1, 1, 1, 0, 1, -1, 1]","[1.1824, 1.18245, 1.1824, 1.18245, 1.1825, 1.18255, 1.1826, 1.18255, 1.1826]",1
13,-1,"[5, 7, 5, 7, 3, 7, 5, 7, 5]","[-1, 1, 0, 1, -1, 0, -1, 1]","[1.1826, 1.18255, 1.1826, 1.18265, 1.1827, 1.18265, 1.1826, 1.18255, 1.1826]",2
13,-1,"[7, 5, 7, 3, 7, 3, 5, 7, 5]","[1, 0, 1, -1, 1, -1, -1, 1]","[1.18255, 1.1826, 1.18265, 1.1827, 1.18265, 1.1827, 1.1826, 1.18255, 1.1826]",1
13,-1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, 0, 0, -1, 1, 0, 0]","[1.1826, 1.18255, 1.1826, 1.18265, 1.1826, 1.18255, 1.1826, 1.18265, 1.1826]",0
13,-1,"[5, 7, 3, 7, 5, 7, 5, 7, 5]","[0, 1, -1, 0, 0, 0, -1, 1]","[1.1826, 1.18265, 1.1827, 1.18265, 1.1826, 1.18265, 1.1826, 1.18255, 1.1826]",0
13,-1,"[5, 5, 5, 5, 5, 7, 5, 7, 5]","[0, 0, 0, 0, -1, 1, -1, 1]","[1.1815, 1.18155, 1.1815, 1.18155, 1.1815, 1.18145, 1.1815, 1.18145, 1.1815]",0
14,-1,"[7, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 1, -1, 1, 0, 0, 0, 0]","[1.1825, 1.18255, 1.1826, 1.18255, 1.1826, 1.18265, 1.1826, 1.18265, 1.1826]",0
9,-1,"[3, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 0, -1, 1, -1, 1, -1, 1]","[1.1827, 1.18265, 1.1826, 1.18255, 1.1826, 1.18255, 1.1826, 1.18255, 1.1826]",1
9,-1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, -1, 1, 0, 0, -1, 1]","[1.1826, 1.18255, 1.1826, 1.18255, 1.1826, 1.18265, 1.1826, 1.18255, 1.1826]",0
9,-1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, 0, 0, 0, 0, 0, 0]","[1.1826, 1.18255, 1.1826, 1.18265, 1.1826, 1.18265, 1.1826, 1.18265, 1.1826]",1
12,1,"[7, 9, 5, 7, 5, 7, 5, 7, 5]","[0, 1, 0, 0, 0, 0, 0, 0]","[1.1792, 1.17925, 1.1793, 1.17935, 1.1793, 1.17935, 1.1793, 1.17935, 1.1793]",-1
12,-1,"[4, 5, 4, 5, 3, 7, 5, 7, 5]","[-1, 1, -1, 0, -1, 0, 0, 0]","[1.179, 1.17895, 1.179, 1.17895, 1.1789, 1.17885, 1.1788, 1.17885, 1.1788]",1
13,-1,"[5, 7, 9, 7, 5, 7, 5, 7, 5]","[0, -1, 1, 0, 0, 0, 0, 0]","[1.17785, 1.1778, 1.17775, 1.1778, 1.17785, 1.1778, 1.17785, 1.1778, 1.17785]",0
13,1,"[2, 9, 2, 9, 5, 9, 5, 7, 5]","[0, 0, 0, 1, -1, 1, 0, 0]","[1.1787, 1.17875, 1.1787, 1.17875, 1.1788, 1.17875, 1.1788, 1.17885, 1.1788]",0
13,1,"[2, 9, 5, 9, 5, 7, 5, 7, 5]","[0, 1, -1, 1, 0, 0, 0, 0]","[1.1787, 1.17875, 1.1788, 1.17875, 1.1788, 1.17885, 1.1788, 1.17885, 1.1788]",0
13,1,"[5, 9, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, 0, 0, 0, 0, 0, 0]","[1.1788, 1.17875, 1.1788, 1.17885, 1.1788, 1.17885, 1.1788, 1.17885, 1.1788]",0
13,83,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0]","[1.1788, 1.17885, 1.1788, 1.17885, 1.1788, 1.17885, 1.1788, 1.17885, 1.1788]",-84
13,-2,"[5, 2, 5, 7, 5, 2, 5, 7, 5]","[-1, 1, 0, 0, -1, 1, 0, 0]","[1.1782, 1.17815, 1.1782, 1.17825, 1.1782, 1.17815, 1.1782, 1.17825, 1.1782]",-1
14,1,"[9, 2, 9, 5, 9, 2, 5, 7, 5]","[0, 0, 1, -1, 0, 1, 0, 0]","[1.17875, 1.1787, 1.17875, 1.1788, 1.17875, 1.1787, 1.1788, 1.17885, 1.1788]",-1
14,1,"[7, 9, 7, 9, 7, 9, 5, 7, 5]","[0, 0, 0, 0, 0, 1, 0, 0]","[1.1792, 1.17925, 1.1792, 1.17925, 1.1792, 1.17925, 1.1793, 1.17935, 1.1793]",1
15,2,"[7, 9, 5, 9, 5, 9, 5, 7, 5]","[0, 1, -1, 1, -1, 1, 0, 0]","[1.1792, 1.17925, 1.1793, 1.17925, 1.1793, 1.17925, 1.1793, 1.17935, 1.1793]",1
15,2,"[5, 9, 5, 9, 5, 7, 5, 7, 5]","[-1, 1, -1, 1, 0, 0, 0, 0]","[1.1793, 1.17925, 1.1793, 1.17925, 1.1793, 1.17935, 1.1793, 1.17935, 1.1793]",1
6,1,"[9, 7, 9, 7, 9, 7, 5, 7, 5]","[1, -1, 1, -1, 1, 0, 0, 0]","[1.17665, 1.1767, 1.17665, 1.1767, 1.17665, 1.1767, 1.17675, 1.1767, 1.17675]",-1
6,-1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0]","[1.1756, 1.17565, 1.1756, 1.17565, 1.1756, 1.17565, 1.1756, 1.17565, 1.1756]",0
12,1,"[9, 7, 9, 7, 5, 3, 5, 7, 5]","[1, -1, 1, 0, 1, -1, 0, 0]","[1.17775, 1.1778, 1.17775, 1.1778, 1.17785, 1.1779, 1.17785, 1.1778, 1.17785]",0
12,-1,"[8, 3, 8, 3, 3, 7, 5, 7, 5]","[0, 0, 0, -1, 0, 0, 0, 0]","[1.1784, 1.17835, 1.1784, 1.17835, 1.1783, 1.17825, 1.1782, 1.17825, 1.1782]",1
12,-1,"[2, 4, 2, 9, 5, 9, 5, 7, 5]","[-1, 1, 0, 1, -1, 1, 0, 0]","[1.1787, 1.17865, 1.1787, 1.17875, 1.1788, 1.17875, 1.1788, 1.17885, 1.1788]",0
14,1,"[3, 3, 5, 3, 5, 7, 5, 7, 5]","[0, -1, 1, -1, 0, 0, 0, 0]","[1.17685, 1.1768, 1.17675, 1.1768, 1.17675, 1.1767, 1.17675, 1.1767, 1.17675]",-1
15,1,"[9, 2, 9, 7, 9, 7, 5, 7, 5]","[0, 0, 1, -1, 1, 0, 0, 0]","[1.17775, 1.1777, 1.17775, 1.1778, 1.17775, 1.1778, 1.17785, 1.1778, 1.17785]",-2
6,-1,"[5, 9, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, 0, 0, 0, 0, 0, 0]","[1.1788, 1.17875, 1.1788, 1.17885, 1.1788, 1.17885, 1.1788, 1.17885, 1.1788]",1
7,1,"[5, 7, 7, 7, 7, 7, 5, 7, 5]","[-1, 0, 0, 0, 0, 1, -1, 1]","[1.1826, 1.18255, 1.1825, 1.18255, 1.1825, 1.18255, 1.1826, 1.18255, 1.1826]",0
8,1,"[6, 8, 5, 8, 5, 7, 5, 7, 5]","[0, 1, -1, 1, 0, 0, 0, 0]","[1.1839, 1.18395, 1.184, 1.18395, 1.184, 1.18405, 1.184, 1.18405, 1.184]",2
8,1,"[5, 7, 5, 7, 5, 9, 5, 7, 5]","[0, 0, 0, 0, -1, 1, 0, 0]","[1.1851, 1.18515, 1.1851, 1.18515, 1.1851, 1.18505, 1.1851, 1.18515, 1.1851]",0
9,1,"[8, 1, 6, 8, 5, 8, 5, 7, 5]","[0, 1, 0, 1, -1, 1, 0, 0]","[1.1838, 1.18385, 1.1839, 1.18395, 1.184, 1.18395, 1.184, 1.18405, 1.184]",0
12,1,"[9, 2, 7, 2, 7, 7, 5, 7, 5]","[1, 1, -1, 1, 0, 1, -1, 1]","[1.1824, 1.18245, 1.1825, 1.18245, 1.1825, 1.18255, 1.1826, 1.18255, 1.1826]",0
12,-1,"[5, 3, 5, 3, 5, 7, 5, 7, 5]","[1, -1, 1, -1, -1, 1, -1, 1]","[1.18155, 1.1816, 1.18155, 1.1816, 1.1815, 1.18145, 1.1815, 1.18145, 1.1815]",0
12,-1,"[5, 7, 5, 5, 5, 5, 5, 7, 5]","[-1, 1, 0, 0, 0, 0, -1, 1]","[1.1815, 1.18145, 1.1815, 1.18155, 1.1815, 1.18155, 1.1815, 1.18145, 1.1815]",1
12,-1,"[5, 5, 5, 5, 5, 7, 5, 7, 5]","[0, 0, 0, 0, -1, 1, -1, 1]","[1.1815, 1.18155, 1.1815, 1.18155, 1.1815, 1.18145, 1.1815, 1.18145, 1.1815]",1
12,-1,"[5, 5, 5, 7, 5, 7, 5, 7, 5]","[0, 0, -1, 1, -1, 1, -1, 1]","[1.1815, 1.18155, 1.1815, 1.18145, 1.1815, 1.18145, 1.1815, 1.18145, 1.1815]",1
13,-1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, -1, 1, -1, 1, -1, 1]","[1.1815, 1.18145, 1.1815, 1.18145, 1.1815, 1.18145, 1.1815, 1.18145, 1.1815]",0
14,-1,"[9, 5, 9, 7, 5, 7, 5, 7, 5]","[1, -1, 1, 0, 0, 0, 0, 0]","[1.17925, 1.1793, 1.17925, 1.17935, 1.1793, 1.17935, 1.1793, 1.17935, 1.1793]",-1
1,-1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0]","[1.1788, 1.17885, 1.1788, 1.17885, 1.1788, 1.17885, 1.1788, 1.17885, 1.1788]",0
6,1,"[4, 2, 1, 2, 1, 3, 5, 7, 5]","[0, -1, 1, -1, 0, -1, 0, 0]","[1.17805, 1.178, 1.17795, 1.178, 1.17795, 1.1779, 1.17785, 1.1778, 1.17785]",-1
7,-4,"[3, 7, 3, 7, 3, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0]","[1.1783, 1.17825, 1.1783, 1.17825, 1.1783, 1.17825, 1.1782, 1.17825, 1.1782]",-4
7,-4,"[5, 3, 5, 3, 5, 3, 5, 7, 5]","[1, -1, 1, -1, 1, -1, 0, 0]","[1.17675, 1.1768, 1.17675, 1.1768, 1.17675, 1.1768, 1.17675, 1.1767, 1.17675]",0
7,-2,"[5, 7, 5, 3, 5, 3, 5, 7, 5]","[0, 0, 1, -1, 1, -1, 0, 0]","[1.17675, 1.1767, 1.17675, 1.1768, 1.17675, 1.1768, 1.17675, 1.1767, 1.17675]",0
7,1,"[9, 7, 9, 9, 9, 7, 5, 7, 5]","[1, -1, 0, 0, 1, 0, 0, 0]","[1.17665, 1.1767, 1.17665, 1.1766, 1.17665, 1.1767, 1.17675, 1.1767, 1.17675]",-2
7,-5,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0]","[1.1756, 1.17565, 1.1756, 1.17565, 1.1756, 1.17565, 1.1756, 1.17565, 1.1756]",3
7,-1,"[1, 7, 5, 7, 1, 7, 5, 7, 5]","[-1, 0, 0, 1, -1, 0, 0, 0]","[1.1762, 1.17615, 1.1761, 1.17615, 1.1762, 1.17615, 1.1761, 1.17615, 1.1761]",1
7,1,"[7, 2, 7, 2, 7, 2, 5, 7, 5]","[0, 0, 0, 0, 0, 1, 0, 0]","[1.176, 1.17605, 1.176, 1.17605, 1.176, 1.17605, 1.1761, 1.17615, 1.1761]",1
7,-1,"[2, 9, 9, 7, 5, 3, 5, 7, 5]","[1, 0, 1, 0, 1, -1, 0, 0]","[1.17655, 1.1766, 1.17665, 1.1767, 1.17675, 1.1768, 1.17675, 1.1767, 1.17675]",1
7,1,"[9, 7, 5, 3, 5, 7, 5, 7, 5]","[1, 0, 1, -1, 0, 0, 0, 0]","[1.17665, 1.1767, 1.17675, 1.1768, 1.17675, 1.1767, 1.17675, 1.1767, 1.17675]",1
7,-8,"[3, 5, 7, 9, 5, 3, 5, 7, 5]","[-1, 0, -1, 1, 1, -1, 0, 0]","[1.1768, 1.17675, 1.1767, 1.17665, 1.17675, 1.1768, 1.17675, 1.1767, 1.17675]",-8
7,-16,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0]","[1.1761, 1.17615, 1.1761, 1.17615, 1.1761, 1.17615, 1.1761, 1.17615, 1.1761]",-4
7,-1,"[7, 7, 3, 7, 3, 7, 5, 7, 5]","[-86, 1, -1, 1, -1, 0, 0, 0]","[1.1836, 1.17505, 1.1751, 1.17505, 1.1751, 1.17505, 1.175, 1.17505, 1.175]",1
7,-2,"[5, 7, 5, 7, 5, 6, 5, 7, 5]","[0, 0, 0, 0, -1, 1, 0, 0]","[1.175, 1.17505, 1.175, 1.17505, 1.175, 1.17495, 1.175, 1.17505, 1.175]",0
7,-4,"[5, 7, 5, 7, 3, 7, 5, 7, 5]","[0, 0, 0, 1, -1, 0, 0, 0]","[1.1725, 1.17255, 1.1725, 1.17255, 1.1726, 1.17255, 1.1725, 1.17255, 1.1725]",-1
7,-4,"[5, 7, 3, 7, 5, 7, 5, 7, 5]","[0, 1, -1, 0, 0, 0, 0, 0]","[1.1725, 1.17255, 1.1726, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",-1
7,-4,"[3, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 0, 0, 0, 0, 0, 0, 0]","[1.1726, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",-1
7,-4,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0]","[1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",-1
7,-4,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0]","[1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",-1
7,-5,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0]","[1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",0
7,-4,"[7, 5, 7, 5, 9, 7, 5, 7, 5]","[0, 0, 0, -1, 1, 0, 0, 0]","[1.17255, 1.1725, 1.17255, 1.1725, 1.17245, 1.17255, 1.1725, 1.17255, 1.1725]",-1
7,-5,"[7, 5, 9, 7, 5, 7, 5, 7, 5]","[0, -1, 1, 0, 0, 0, 0, 0]","[1.17255, 1.1725, 1.17245, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",0
7,-4,"[7, 9, 7, 9, 5, 9, 5, 7, 5]","[0, 0, 0, 1, -1, 1, 0, 0]","[1.1724, 1.17245, 1.1724, 1.17245, 1.1725, 1.17245, 1.1725, 1.17255, 1.1725]",-1
7,-4,"[7, 9, 5, 9, 5, 7, 5, 7, 5]","[0, 1, -1, 1, 0, 0, 0, 0]","[1.1724, 1.17245, 1.1725, 1.17245, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",-1
7,-4,"[5, 9, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, 0, 0, 0, 0, 0, 0]","[1.1725, 1.17245, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",0
7,-4,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0]","[1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",1
7,-5,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0]","[1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",1
7,-4,"[5, 9, 7, 5, 9, 7, 5, 7, 5]","[-1, 1, 0, -1, 0, 1, 0, 0]","[1.1725, 1.17245, 1.17255, 1.1725, 1.17245, 1.1724, 1.1725, 1.17255, 1.1725]",0
7,-4,"[7, 5, 9, 7, 5, 7, 5, 7, 5]","[0, -1, 0, 1, 0, 0, 0, 0]","[1.17255, 1.1725, 1.17245, 1.1724, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",0
7,-5,"[9, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 1, 0, 0, 0, 0, 0, 0]","[1.17245, 1.1724, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",1
7,1,"[5, 9, 5, 7, 3, 7, 5, 7, 5]","[-1, 1, 0, 1, -1, 0, 0, 0]","[1.1725, 1.17245, 1.1725, 1.17255, 1.1726, 1.17255, 1.1725, 1.17255, 1.1725]",2
7,2,"[5, 7, 3, 7, 5, 7, 5, 7, 5]","[0, 1, -1, 0, 0, 0, 0, 0]","[1.1725, 1.17255, 1.1726, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",2
7,2,"[3, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 0, 0, 0, 0, 0, 0, 0]","[1.1726, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",2
8,3,"[7, 2, 7, 9, 5, 9, 5, 7, 5]","[-1, 1, 0, 1, -1, 1, 0, 0]","[1.1724, 1.17235, 1.1724, 1.17245, 1.1725, 1.17245, 1.1725, 1.17255, 1.1725]",-1
8,3,"[7, 9, 5, 9, 5, 7, 5, 7, 5]","[0, 1, -1, 1, 0, 0, 0, 0]","[1.1724, 1.17245, 1.1725, 1.17245, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",-1
8,2,"[5, 9, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, 0, 0, 0, 0, 0, 0]","[1.1725, 1.17245, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",0
8,-1,"[5, 9, 5, 7, 3, 7, 5, 7, 5]","[-1, 1, 0, 1, -1, 0, 0, 0]","[1.1725, 1.17245, 1.1725, 1.17255, 1.1726, 1.17255, 1.1725, 1.17255, 1.1725]",-1
9,1,"[4, 8, 6, 8, 4, 6, 5, 7, 5]","[-1, 0, 0, 1, 0, 1, 0, 0]","[1.1749, 1.17485, 1.1748, 1.17485, 1.1749, 1.17495, 1.175, 1.17505, 1.175]",0
9,4,"[5, 3, 3, 8, 3, 3, 5, 7, 5]","[1, 0, 1, -1, 0, -1, 0, 0]","[1.17675, 1.1768, 1.17685, 1.1769, 1.17685, 1.1768, 1.17675, 1.1767, 1.17675]",-1
9,2,"[5, 7, 5, 3, 3, 3, 5, 7, 5]","[0, 0, 1, 0, 0, -1, 0, 0]","[1.17675, 1.1767, 1.17675, 1.1768, 1.17685, 1.1768, 1.17675, 1.1767, 1.17675]",-2
9,-1,"[1, 3, 1, 7, 5, 2, 5, 7, 5]","[0, 0, -1, 0, -1, 1, 0, 0]","[1.1762, 1.17625, 1.1762, 1.17615, 1.1761, 1.17605, 1.1761, 1.17615, 1.1761]",0
10,1,"[5, 7, 5, 6, 4, 6, 5, 7, 5]","[0, 0, -1, 0, 0, 1, 0, 0]","[1.175, 1.17505, 1.175, 1.17495, 1.1749, 1.17495, 1.175, 1.17505, 1.175]",0
11,-1,"[7, 5, 7, 5, 3, 7, 5, 7, 5]","[0, 0, 0, 85, -85, 0, 0, 0]","[1.17255, 1.1725, 1.17255, 1.1725, 1.18105, 1.17255, 1.1725, 1.17255, 1.1725]",0
11,-1,"[7, 5, 3, 7, 5, 7, 5, 7, 5]","[0, 85, -85, 0, 0, 0, 0, 0]","[1.17255, 1.1725, 1.18105, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",0
12,-1,"[3, 3, 8, 3, 3, 7, 5, 7, 5]","[0, 1, -1, 0, -1, 0, 0, 0]","[1.1726, 1.17265, 1.1727, 1.17265, 1.1726, 1.17255, 1.1725, 1.17255, 1.1725]",-2
13,1,"[7, 9, 7, 9, 7, 9, 5, 7, 5]","[0, 0, 0, 0, 0, 1, 0, 0]","[1.1724, 1.17245, 1.1724, 1.17245, 1.1724, 1.17245, 1.1725, 1.17255, 1.1725]",1
13,-1,"[9, 2, 7, 9, 5, 7, 5, 7, 5]","[1, 1, 0, 1, 0, 0, 0, 0]","[1.1723, 1.17235, 1.1724, 1.17245, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",-1
13,-1,"[5, 9, 7, 2, 7, 9, 5, 7, 5]","[-1, 0, -1, 1, 0, 1, 0, 0]","[1.1725, 1.17245, 1.1724, 1.17235, 1.1724, 1.17245, 1.1725, 1.17255, 1.1725]",-2
13,2,"[5, 9, 5, 9, 5, 9, 5, 7, 5]","[-1, 1, -1, 1, -1, 1, 0, 0]","[1.1725, 1.17245, 1.1725, 1.17245, 1.1725, 1.17245, 1.1725, 1.17255, 1.1725]",2
18,1,"[7, 9, 5, 9, 7, 9, 5, 7, 5]","[1, 0, 0, -1, 1, 0, 1, -1]","[1.1702, 1.17025, 1.1703, 1.17025, 1.1702, 1.17025, 1.1703, 1.17035, 1.1703]",-1
